City,StateID,lat,lng,density,id
Sandy,UT,40.5709,-111.8506,1525.5,1840037422
Slidell,LA,30.2887,-89.7828,736.5,1840015911
Buckeye,AZ,33.4314,-112.6429,93.3,1840021939
Livonia,MI,42.3972,-83.3733,1026.8,1840003985
Williamsburg,VA,37.2693,-76.7076,668.9,1840001720
Suffolk,VA,36.6953,-76.6398,91.8,1840003873
Compton,CA,33.893,-118.2274,3651,1840019240
La Crosse,WI,43.8241,-91.2268,925.7,1840002577
Edmond,OK,35.6689,-97.416,432.1,1840020423
Carson,CA,33.8374,-118.2559,1947.4,1840019214
San Marcos,CA,33.135,-117.1743,1483.1,1840021991
Tracy,CA,37.7269,-121.4523,1386.3,1840021518
Prescott Valley,AZ,34.598,-112.3185,448.6,1840021772
Middletown,OH,39.5033,-84.3659,746.1,1840003804
Fall River,MA,41.7136,-71.1015,1091.5,1840000497
San German,PR,18.0827,-67.046,1384.7,1630023526
Santa Fe,NM,35.6619,-105.9819,647.7,1840021707
Plantation,FL,26.1259,-80.2617,1653.2,1840015142
Mayaguez,PR,18.2003,-67.1397,1105.2,1630035520
New Braunfels,TX,29.6994,-98.1148,797.3,1840021341
Roswell,GA,34.0391,-84.3513,879.5,1840014741
Conroe,TX,30.3238,-95.4824,482.5,1840019586
South Gate,CA,33.9447,-118.1926,4928.5,1840021870
Santa Monica,CA,34.0235,-118.481,4231.9,1840021866
Kirkland,WA,47.697,-122.2057,1995.2,1840019836
Hoover,AL,33.3763,-86.8068,720.1,1840014795
O'Fallon,MO,38.785,-90.7175,1162.3,1840008571
Alafaya,FL,28.528,-81.1868,1153.4,1840029102
Palm Coast,FL,29.5389,-81.2457,368.7,1840015064
Norwalk,CT,41.1144,-73.4215,1536.1,1840004839
Lawton,OK,34.6175,-98.4202,431.6,1840020477
Chino,CA,33.9836,-117.6654,1188.1,1840019114
Mount Pleasant,SC,32.8537,-79.8203,708.7,1840017286
Manteca,CA,37.7927,-121.2264,1512.3,1840020265
Westminster,CA,33.7523,-117.9938,3485.9,1840021969
Florence,SC,34.178,-79.7898,659,1840013643
Joplin,MO,37.0757,-94.5018,525.7,1840008771
Germantown,MD,39.1755,-77.2643,2044.8,1840005840
San Leandro,CA,37.7074,-122.1599,2600.1,1840021538
Town 'n' Country,FL,28.0106,-82.5763,1551,1840029089
Clifton,NJ,40.863,-74.1575,3063.3,1840003511
Waukegan,IL,42.3698,-87.8716,1425.9,1840010113
Bloomington,MN,44.8306,-93.3151,993,1840006747
Avondale,AZ,33.3873,-112.3235,723.3,1840019310
Atascocita,TX,29.9777,-95.1953,1440.6,1840018251
Missoula,MT,46.8751,-114.0214,828.8,1840019840
Fort Myers,FL,26.6194,-81.8302,858.3,1840014226
Newton,MA,42.3316,-71.2085,1915.7,1840000433
Lawrence,MA,42.7002,-71.1626,4906.8,1840000408
Muncie,IN,40.1989,-85.395,918.2,1840008365
Rapid City,SD,44.0716,-103.2204,530.3,1840002180
Troy,MI,42.5817,-83.1457,1006.3,1840002434
Livermore,CA,37.6868,-121.7607,1266.5,1840020294
Citrus Heights,CA,38.6948,-121.288,2366.3,1840018845
Hawthorne,CA,33.9147,-118.3476,5516.7,1840020486
Winchester,VA,39.1735,-78.1746,1180.3,1840001623
Springdale,AR,36.1901,-94.1574,672.6,1840015336
Whittier,CA,33.9678,-118.0188,2278.8,1840021878
Deerfield Beach,FL,26.305,-80.1277,2231.6,1840015136
Decatur,IL,39.8557,-88.9342,634,1840007269
San Ramon,CA,37.7624,-121.9365,1657.6,1840021530
Vineland,NJ,39.4653,-74.9981,343.2,1840001551
Mission,TX,26.2039,-98.3256,911.2,1840021026
Auburn,WA,47.3039,-122.2108,1117.7,1840018416
Lake Forest,CA,33.6605,-117.6714,1977,1840020591
Newport Beach,CA,33.6151,-117.8668,1381.7,1840020581
Melbourne,FL,28.1086,-80.6627,743.1,1840015960
Brooklyn Park,MN,45.1112,-93.3505,1257.9,1840004023
Bryan,TX,30.665,-96.3807,599.2,1840019569
Westland,MI,42.3192,-83.3805,1602.6,1840001847
Napa,CA,38.2975,-122.301,1696.1,1840020241
Baytown,TX,29.7587,-94.9671,808.4,1840019616
Cicero,IL,41.8445,-87.7593,5542.3,1840009186
Anderson,IN,40.0891,-85.6892,510.6,1840007242
Franklin,TN,35.92,-86.8516,725.3,1840013380
Farmington Hills,MI,42.486,-83.3771,969.8,1840002442
Buena Park,CA,33.8572,-118.0046,3064.1,1840019324
Albany,GA,31.5776,-84.1762,483.3,1840013864
Pine Hills,FL,28.5818,-81.4692,2634.9,1840014098
State College,PA,40.7909,-77.8567,3449.3,1840000830
Redwood City,CA,37.5025,-122.2253,1658.9,1840020304
Warwick,RI,41.7062,-71.4334,913.2,1840003344
Jackson,MI,42.2431,-84.4038,1119.2,1840003173
Cranston,RI,41.7658,-71.4858,1126.4,1840003287
Largo,FL,27.9088,-82.7712,1712.4,1840015114
Miami Beach,FL,25.8171,-80.1396,4135.8,1840015150
Alhambra,CA,34.084,-118.1355,4163.8,1840019222
Johns Creek,GA,34.0333,-84.2027,1030.4,1840014742
Mountain View,CA,37.4001,-122.0796,2651.9,1840020332
Salisbury,MD,38.3756,-75.5865,923.2,1840006219
Morgantown,WV,39.6383,-79.9464,1146.2,1840005647
Silver Spring,MD,39.0028,-77.0207,4006.9,1840005845
Layton,UT,41.077,-111.962,1400.5,1840020145
Springfield,OH,39.93,-83.7959,865.6,1840003765
Lakewood,CA,33.8471,-118.1222,3349.6,1840020515
Florence,AL,34.8303,-87.6655,593.8,1840002083
Folsom,CA,38.6668,-121.1422,1122.8,1840020246
Madera,CA,36.963,-120.0778,1554.3,1840020300
New Rochelle,NY,40.9304,-73.7836,3034,1840000782
Parma,OH,41.3843,-81.7286,1554,1840003406
Terre Haute,IN,39.466,-87.3751,650.7,1840009671
Somerville,MA,42.3908,-71.1014,7534.5,1840003123
Flagstaff,AZ,35.1872,-111.6194,445.7,1840020335
Boynton Beach,FL,26.5281,-80.0811,1913.4,1840014208
Homestead,FL,25.4665,-80.4472,2047.7,1840015159
Newark,OH,40.0706,-82.425,925.5,1840001419
Plymouth,MN,45.0225,-93.4617,943.3,1840008929
Anniston,AL,33.6712,-85.8135,181.2,1840006563
Texarkana,TX,33.45,-94.0847,444.7,1840021987
Tustin,CA,33.7311,-117.8107,2759.9,1840021967
Pharr,TX,26.1685,-98.1904,1293.2,1840021030
Port Huron,MI,42.9821,-82.4388,1376.3,1840003953
Turlock,CA,37.5053,-120.8588,1666.6,1840021533
Rancho Cordova,CA,38.5737,-121.2527,883.8,1840020248
The Villages,FL,28.9034,-81.9887,935.5,1840014065
Milpitas,CA,37.4336,-121.8921,2265.2,1840020329
Perris,CA,33.7898,-117.2233,964.9,1840020557
Upland,CA,34.1178,-117.6604,1953.4,1840021730
Alton,IL,38.9037,-90.152,631.8,1840007424
Pleasanton,CA,37.6663,-121.8805,1258.5,1840020298
Kendall,FL,25.6697,-80.3556,1880.3,1840014244
Jonesboro,AR,35.8212,-90.6791,377.4,1840014507
Bellflower,CA,33.888,-118.1271,4945.3,1840019230
Battle Creek,MI,42.2985,-85.2296,475.7,1840003176
Chino Hills,CA,33.9508,-117.7254,676.4,1840019115
Cheyenne,WY,41.135,-104.7902,734,1840018713
Lebanon,PA,40.3412,-76.4228,2471.8,1840001347
Carmichael,CA,38.6318,-121.3263,1967.6,1840017579
South Jordan,UT,40.557,-111.9784,1358.3,1840021385
Davis,CA,38.5553,-121.737,2602.1,1840018833
Elizabethtown,KY,37.7031,-85.8773,439.5,1840013218
Schaumburg,IL,42.0308,-88.0838,1548.1,1840011319
Alameda,CA,37.7668,-122.267,2879.8,1840018913
Hammond,IN,41.6168,-87.4909,1314.7,1840007092
Pasco,WA,46.2506,-119.1305,873.1,1840019888
Evanston,IL,42.0464,-87.6943,3830.6,1840008129
Lehi,UT,40.4136,-111.8725,1044.1,1840020168
Alexandria,LA,31.2923,-92.4702,611.6,1840013873
North Port,FL,27.0576,-82.1977,299.1,1840015120
Arlington Heights,IL,42.0955,-87.9826,1784.8,1840011243
Camarillo,CA,34.223,-119.0321,1385.1,1840019201
Wyoming,MI,42.8908,-85.7066,1197.4,1840000374
Flower Mound,TX,33.0343,-97.1146,705.4,1840022010
Bethlehem,PA,40.6266,-75.3679,1546.3,1840000986
Hattiesburg,MS,31.3074,-89.317,350.2,1840013878
Loveland,CO,40.4166,-105.0623,836.9,1840020152
Pittsburg,CA,38.0182,-121.8965,1669.3,1840020282
Cedar Park,TX,30.5105,-97.8197,1152.4,1840019572
Wenatchee,WA,47.436,-120.3295,1286,1840021074
Southfield,MI,42.4765,-83.2605,1119.3,1840002431
Rochester Hills,MI,42.6645,-83.1563,895,1840002429
Hammond,LA,30.5061,-90.4563,548.3,1840013908
Valdosta,GA,30.8502,-83.2788,593,1840015894
Owensboro,KY,37.7575,-87.1172,1118,1840014340
Apple Valley,CA,34.5352,-117.2109,379.1,1840021733
Woodbury,MN,44.9057,-92.923,835.9,1840009998
Pawtucket,RI,41.8744,-71.3743,3348.9,1840003285
St. Joseph,MO,39.7598,-94.821,633,1840009549
Doral,FL,25.8152,-80.3565,2087.9,1840015148
Dover,NH,43.1887,-70.8845,474.5,1840002808
Missouri City,TX,29.563,-95.5365,991.6,1840020950
Saratoga Springs,NY,43.0674,-73.7775,392.2,1840000369
Pocatello,ID,42.8724,-112.4647,654.8,1840013376
Oshkosh,WI,44.0227,-88.5619,946.8,1840002246
New Britain,CT,41.6759,-72.7862,2139,1840004774
Castle Rock,CO,39.3763,-104.8535,823.1,1840022455
Lauderhill,FL,26.1605,-80.2241,3354.7,1840015146
Broomfield,CO,39.9542,-105.0526,866,1840018781
Dale City,VA,38.6473,-77.3459,2004.5,1840006094
Bolingbrook,IL,41.6901,-88.1021,1142.9,1840011482
Redmond,WA,47.6763,-122.1169,1718.3,1840019835
Caguas,PR,18.2319,-66.0388,2611.7,1630023540
Mansfield,TX,32.569,-97.1213,773.2,1840020702
Ellicott City,MD,39.2774,-76.8345,946.9,1840005802
Sheboygan,WI,43.7403,-87.7316,1229.2,1840002628
Mansfield,OH,40.7656,-82.5275,596.4,1840000960
Glens Falls,NY,43.3109,-73.6458,1478.2,1840000345
Daytona Beach,FL,29.1995,-81.0982,420.2,1840015068
Lodi,CA,38.1218,-121.2932,1882.7,1840020263
Redlands,CA,34.0512,-117.1712,785,1840020412
Harrisonburg,VA,38.4362,-78.8735,1153.3,1840003844
Dothan,AL,31.2336,-85.407,303.8,1840001518
Cleveland,TN,35.1817,-84.8707,597,1840014603
Jackson,TN,35.6538,-88.8354,446.9,1840014528
Mount Vernon,NY,40.9136,-73.8291,6401.2,1840000781
Centreville,VA,38.839,-77.4389,2350.9,1840006015
Altoona,PA,40.5082,-78.4007,1728.1,1840001080
Framingham,MA,42.3085,-71.4368,1107,1840003131
Camden,NJ,39.9361,-75.1073,3108.3,1840001507
Georgetown,TX,30.666,-97.6966,479.2,1840020875
Baldwin Park,CA,34.0829,-117.9722,4173.7,1840019227
Rocklin,CA,38.8075,-121.2489,1397,1840020232
Porterville,CA,36.0643,-119.0338,1293.9,1840020368
Tamarac,FL,26.2056,-80.2539,2383.7,1840016001
Glen Burnie,MD,39.156,-76.6071,1592.9,1840005917
Blacksburg,VA,37.23,-80.4279,883.1,1840006446
Wausau,WI,44.962,-89.6459,801.3,1840002163
Sumter,SC,33.9392,-80.393,505.8,1840015612
Janesville,WI,42.6854,-89.0135,741.7,1840002467
Brunswick,GA,31.1449,-81.4746,345.8,1840013875
Dublin,CA,37.7161,-121.8963,1801.8,1840018916
Wilmington,DE,39.7415,-75.5416,2517.3,1840005579
Waukesha,WI,43.0087,-88.2464,1073.2,1840003008
Fairbanks,AK,64.8353,-147.6533,395.2,1840023463
Lakeville,MN,44.6774,-93.252,739.4,1840007859
St. Charles,MO,38.7954,-90.5157,1084.4,1840009719
Redondo Beach,CA,33.8577,-118.3765,4399.5,1840020509
Spring Hill,TN,35.7437,-86.9116,681,1840015386
Bayonne,NJ,40.6668,-74.1158,4675.6,1840003595
Grand Forks,ND,47.9214,-97.0884,813,1840000101
Noblesville,IN,40.0355,-86.0042,790.7,1840013891
Guaynabo,PR,18.3832,-66.1134,2248.8,1630023575
El Paso de Robles,CA,35.6394,-120.656,612.6,1840074847
North Richland Hills,TX,32.8604,-97.218,1490.5,1840020703
Maple Grove,MN,45.1089,-93.4626,831.1,1840008923
Passaic,NJ,40.8574,-74.1282,8632.7,1840000837
Blaine,MN,45.1696,-93.2077,821.9,1840006719
Lake Elsinore,CA,33.6847,-117.3344,706.2,1840020560
Rogers,AR,36.317,-94.1531,694.5,1840014444
Casas Adobes,AZ,32.3423,-111.0113,1017.9,1840018108
Sherman,TX,33.6273,-96.6221,367.9,1840021953
Walnut Creek,CA,37.9024,-122.0399,1364,1840021531
Conway,AR,35.0753,-92.4692,541.1,1840014598
Eastvale,CA,33.9617,-117.5803,2119.4,1840028421
Union City,CA,37.6032,-122.0181,1383.4,1840021539
Michigan City,IN,41.7092,-86.869,605.1,1840013869
Poinciana,FL,28.1217,-81.4821,372.4,1840014132
Tulare,CA,36.1995,-119.34,1296.8,1840021638
Gary,IN,41.5905,-87.3473,535.3,1840008194
Gaithersburg,MD,39.1346,-77.2131,2581.8,1840005848
East Orange,NJ,40.7651,-74.2117,6771.2,1840002792
Wesley Chapel,FL,28.2106,-82.3238,604.8,1840014118
West Des Moines,IA,41.5521,-93.7806,561.2,1840010185
Dalton,GA,34.769,-84.972,623.7,1840014651
Dubuque,IA,42.5002,-90.707,733.3,1840000438
Schenectady,NY,42.8025,-73.9275,2446.3,1840000395
Ankeny,IA,41.7288,-93.6031,866.3,1840007066
Maricopa,AZ,33.0408,-112.0011,541.6,1840020629
Eagan,MN,44.817,-93.1638,845.3,1840007852
Hanford,CA,36.3274,-119.6549,1280,1840020382
Bristol,TN,36.5572,-82.2154,322.7,1840013301
Yorba Linda,CA,33.889,-117.7714,1316.5,1840021970
Weston,FL,26.1006,-80.4054,1068,1840016003
Watsonville,CA,36.9206,-121.7708,2984.5,1840021581
Palo Alto,CA,37.3905,-122.1468,1090,1840020333
South Hill,WA,47.1198,-122.2853,1409.3,1840037886
Shawnee,KS,39.0158,-94.8076,622.5,1840001641
San Marcos,TX,29.8734,-97.9356,692.4,1840022188
Great Falls,MT,47.5022,-111.2996,1008.5,1840019839
Haverhill,MA,42.7838,-71.0871,786.2,1840002450
Union City,NJ,40.7675,-74.0323,20177.4,1840001034
Palatine,IL,42.118,-88.043,1838.9,1840011311
Longview,WA,46.1461,-122.963,984.2,1840019904
Corvallis,OR,44.5698,-123.2779,1603.1,1840018611
Rockville,MD,39.0834,-77.1553,1905.6,1840005849
Skokie,IL,42.036,-87.74,2573.3,1840011321
Mount Vernon,WA,48.4203,-122.3115,1102.6,1840019774
Casper,WY,42.842,-106.3208,846.3,1840038324
Ames,IA,42.0256,-93.6217,918.7,1840007019
Delray Beach,FL,26.455,-80.0905,1615.9,1840015123
Sammamish,WA,47.6017,-122.0416,1258.6,1840021115
Lynwood,CA,33.924,-118.2016,5291.9,1840020492
Dundalk,MD,39.2704,-76.4942,1956.6,1840005681
Bethesda,MD,38.9866,-77.1188,1930.6,1840005826
Morristown,TN,36.2043,-83.3001,426.6,1840014467
Juana Diaz,PR,18.0532,-66.5044,2090.8,1630023583
Kankakee,IL,41.102,-87.8643,632.1,1840008260
Fajardo,PR,18.3331,-65.6589,1213.3,1630035668
Alpharetta,GA,34.0704,-84.2738,945.7,1840013659
Novi,MI,42.4786,-83.4893,840.9,1840002423
Kenner,LA,30.0109,-90.2549,1705.9,1840015047
Bay City,MI,43.5902,-83.8887,1240.6,1840002583
Victoria,TX,28.8287,-96.9849,680,1840023044
South San Francisco,CA,37.6538,-122.4196,2751.7,1840021552
Apex,NC,35.7237,-78.8743,1009.8,1840015355
Parkersburg,WV,39.2623,-81.542,972.8,1840005786
Malden,MA,42.4305,-71.0576,5010.4,1840000430
Castro Valley,CA,37.7088,-122.0626,1499.7,1840017620
Bozeman,MT,45.6833,-111.0558,990.1,1840018509
Brentwood,NY,40.7839,-73.2522,2293.4,1840005021
Waltham,MA,42.3889,-71.2423,1960.5,1840000428
Pflugerville,TX,30.4515,-97.6018,969.2,1840020892
North Little Rock,AR,34.7807,-92.2371,469.2,1840014632
Brentwood,CA,37.9356,-121.719,1673.8,1840018904
Laguna Niguel,CA,33.5275,-117.705,1683.7,1840020589
San Clemente,CA,33.4499,-117.6102,1351,1840021962
Burnsville,MN,44.7648,-93.2793,992.1,1840006766
Spring,TX,30.0613,-95.383,1097.5,1840019615
Port Charlotte,FL,26.9918,-82.114,866.5,1840014200
Eden Prairie,MN,44.8488,-93.4595,755.9,1840007821
Greenwood,IN,39.6019,-86.1073,872.9,1840007332
Millcreek,UT,40.6892,-111.8292,1901.9,1840018744
Bellevue,NE,41.1485,-95.939,1138.1,1840007142
Coon Rapids,MN,45.1755,-93.3094,1081.4,1840006714
Rowlett,TX,32.9155,-96.5489,1178,1840020711
Hamilton,OH,39.3939,-84.5653,1136.7,1840003803
Lakewood,WA,47.1628,-122.5299,1429.1,1840019860
Florence-Graham,CA,33.9682,-118.2447,6945.8,1840037057
Commerce City,CO,39.8641,-104.843,668.5,1840018785
Bossier City,LA,32.5224,-93.6668,554.5,1840013790
Taylor,MI,42.226,-83.2688,1029,1840003965
La Habra,CA,33.9282,-117.9515,3212.8,1840020585
Port Orange,FL,29.1085,-81.0137,904.4,1840015077
Moore,OK,35.3293,-97.4757,1095.6,1840020449
Council Bluffs,IA,41.2369,-95.8516,563.2,1840007117
Leander,TX,30.5728,-97.8618,632.7,1840020877
Dearborn Heights,MI,42.3164,-83.2769,2055.1,1840003970
Reston,VA,38.9497,-77.3461,1568.8,1840006025
Montebello,CA,34.0155,-118.1108,2877.1,1840020499
Pontiac,MI,42.6493,-83.2878,1203.1,1840002427
Encinitas,CA,33.0492,-117.261,1255.1,1840020619
Queen Creek,AZ,33.2454,-111.6173,569.2,1840021944
Medford,MA,42.4234,-71.1087,2944.1,1840000431
Springfield,OR,44.0538,-122.9811,1502.3,1840021263
Hendersonville,TN,36.3063,-86.5997,750.7,1840014419
Palm Harbor,FL,28.0847,-82.7481,1369.9,1840014143
Pico Rivera,CA,33.9901,-118.0888,2858.4,1840020506
Marietta,GA,33.9533,-84.5422,1009.5,1840015633
Wellington,FL,26.6461,-80.2699,527,1840018311
Sanford,FL,28.7891,-81.2757,994.9,1840015958
Woodland,CA,38.6712,-121.75,1543.6,1840021485
Caldwell,ID,43.6453,-116.6594,1005.1,1840018641
Huntersville,NC,35.406,-80.8716,571.6,1840016349
Bristol,CT,41.6812,-72.9407,892.9,1840004772
Jupiter,FL,26.92,-80.1128,1087.6,1840017255
San Rafael,CA,37.9905,-122.5221,1417.4,1840021513
La Mesa,CA,32.7703,-117.0204,2585.8,1840020625
Richland,WA,46.2824,-119.2939,596.8,1840019889
Revere,MA,42.4189,-71.004,4100.5,1840000457
Meriden,CT,41.5369,-72.7946,985.2,1840004848
Monterey Park,CA,34.0497,-118.1326,3039,1840020500
Gardena,CA,33.8943,-118.3072,3999.2,1840020482
Euless,TX,32.8508,-97.08,1447,1840020693
Des Plaines,IL,42.0345,-87.9008,1629.4,1840007032
West Allis,WI,43.0068,-88.0296,2032.3,1840003034
North Miami,FL,25.9008,-80.1686,2732.1,1840015154
St. Cloud,FL,28.2363,-81.2779,893.8,1840015971
The Hammocks,FL,25.67,-80.4482,2929.1,1840029009
Cupertino,CA,37.3168,-122.0466,2037,1840018950
Taylorsville,UT,40.6569,-111.9493,2126.4,1840021387
Petaluma,CA,38.2423,-122.6266,1598.6,1840020244
Kokomo,IN,40.464,-86.1277,626.7,1840013844
Santee,CA,32.8554,-116.9851,1389.1,1840021992
Stonecrest,GA,33.6842,-84.1372,613.6,1840029466
Taunton,MA,41.9036,-71.0943,491.3,1840003220
White Plains,NY,41.022,-73.7547,2356.3,1840003477
Palm Beach Gardens,FL,26.8466,-80.1679,388.6,1840015125
Chapel Hill,NC,35.9271,-79.0391,1053.4,1840016152
Hoboken,NJ,40.7452,-74.0281,18145,1840003599
Parker,CO,39.5084,-104.7753,1010.2,1840022454
Blue Springs,MO,39.0124,-94.2721,1009.5,1840007396
Shoreline,WA,47.7564,-122.3426,1947.1,1840021118
St. Clair Shores,MI,42.4925,-82.8961,1938.9,1840003093
Horizon West,FL,28.4417,-81.6146,691.1,1840038926
Margate,FL,26.2466,-80.2119,2573.8,1840015999
Orland Park,IL,41.6075,-87.8619,1022.6,1840011310
Carson City,NV,39.1511,-119.7476,155.6,1840003826
Midwest City,OK,35.463,-97.371,919.8,1840020425
Royal Oak,MI,42.5084,-83.1539,1900.8,1840002430
Bowie,MD,38.9549,-76.7406,1094.4,1840005970
Kettering,OH,39.6956,-84.1494,1190.5,1840003783
St. Peters,MO,38.7825,-90.6061,991.6,1840009721
Oak Lawn,IL,41.7139,-87.7528,2597.7,1840011306
Towson,MD,39.3944,-76.619,1571.8,1840005695
Coconut Creek,FL,26.2803,-80.1842,1989,1840015132
Decatur,AL,34.5731,-86.9905,406.8,1840001403
Lenexa,KS,38.9609,-94.8018,651.6,1840001639
Bartlett,TN,35.2337,-89.8195,687.2,1840013472
South Whittier,CA,33.9336,-118.0312,4150.8,1840019209
Lake Havasu City,AZ,34.5006,-114.3113,477.4,1840021044
Bel Air South,MD,39.5022,-76.3113,1036.4,1840073592
Fountainebleau,FL,25.7723,-80.346,5568,1840028983
Wylie,TX,33.0362,-96.5161,995.4,1840022018
Madison,AL,34.7114,-86.7626,724.1,1840015524
Brookhaven,GA,33.8743,-84.3314,1790,1840029224
Highland,CA,34.1113,-117.165,1180.6,1840020405
Fountain Valley,CA,33.7105,-117.9514,2415.7,1840020575
Berwyn,IL,41.8433,-87.7909,5592.7,1840007027
Severn,MD,39.1355,-76.6956,1188.2,1840005925
Albany,OR,44.6272,-123.0965,1232.1,1840018605
National City,CA,32.6654,-117.0983,2960.7,1840020622
Lacey,WA,47.0462,-122.7933,1178,1840019866
Mount Prospect,IL,42.0641,-87.9375,2024,1840011300
Arcadia,CA,34.1342,-118.0373,1985.2,1840019223
DeSoto,TX,32.5992,-96.8633,997.2,1840019441
Smyrna,GA,33.8633,-84.5168,1370.8,1840015634
Bradenton,FL,27.4901,-82.5757,1502.5,1840014173
New Brunswick,NJ,40.487,-74.445,4111.2,1840001339
Apple Valley,MN,44.7457,-93.2004,1272.3,1840006768
Tinley Park,IL,41.567,-87.8049,1327.3,1840011331
Sarasota,FL,27.3387,-82.5432,1458.3,1840015988
Hacienda Heights,CA,33.997,-117.9727,1920.1,1840017921
Chicopee,MA,42.1764,-72.5719,934.5,1840000462
West Haven,CT,41.2739,-72.9672,1987.5,1840004852
Herriman,UT,40.4899,-112.017,924,1840020155
Perth Amboy,NJ,40.5202,-74.2724,4573.7,1840001340
Casa Grande,AZ,32.9069,-111.7624,187.2,1840019364
Tigard,OR,45.4237,-122.7845,1669.8,1840021206
Apopka,FL,28.7015,-81.5316,612.7,1840014093
Southaven,MS,34.9514,-89.9786,512.9,1840015519
Huntington Park,CA,33.98,-118.2167,7003.2,1840019235
Diamond Bar,CA,33.9992,-117.8161,1415.2,1840019244
Bentonville,AR,36.3547,-94.2305,600.5,1840013319
Yucaipa,CA,34.0336,-117.0429,743.7,1840021732
Plainfield,NJ,40.6154,-74.4157,3521.9,1840001090
Manhattan,KS,39.1886,-96.6048,1048.6,1840001589
Aspen Hill,MD,39.0927,-77.0826,2205.8,1840005825
Rocky Mount,NC,35.9685,-77.804,468.9,1840014490
Peabody,MA,42.5335,-70.9725,1289,1840000414
West Sacramento,CA,38.5557,-121.5505,974,1840021483
San Jacinto,CA,33.797,-116.9916,807,1840021936
Kentwood,MI,42.8852,-85.5926,997.7,1840002930
Colton,CA,34.0538,-117.3255,1333,1840019120
Oak Park,IL,41.8872,-87.7899,4422.6,1840011307
Westchester,FL,25.7471,-80.3523,2610.2,1840014241
Smyrna,TN,35.9687,-86.5264,612.1,1840017758
Wheaton,IL,41.8561,-88.1085,1831.1,1840010166
Beaumont,CA,33.9076,-116.9766,681.6,1840019298
Aloha,OR,45.492,-122.8725,2809.7,1840017414
Minnetonka,MN,44.9322,-93.4598,767.9,1840007831
Pinellas Park,FL,27.8589,-82.7078,1275.8,1840015112
Kannapolis,NC,35.4764,-80.6408,614.5,1840014560
Paramount,CA,33.8977,-118.1651,4350.6,1840020504
Texas City,TX,29.4154,-94.9682,309.3,1840022234
Novato,CA,38.092,-122.5575,745.6,1840020260
Edina,MN,44.8914,-93.3602,1324.9,1840007822
Normal,IL,40.5217,-88.9884,1108.5,1840009401
Tamiami,FL,25.7556,-80.4016,2924,1840029085
Grand Island,NE,40.9218,-98.3586,677.9,1840000956
Methuen Town,MA,42.734,-71.1889,918,1840031195
Elyria,OH,41.376,-82.106,991.7,1840000643
Wheaton,MD,39.0492,-77.0573,2954.1,1840031295
Kendale Lakes,FL,25.7081,-80.4078,2518,1840029045
Marana,AZ,32.4355,-111.1558,167.5,1840023057
West New York,NJ,40.7857,-74.0094,20363.1,1840001035
Twin Falls,ID,42.5645,-114.4613,1030.9,1840021301
Florissant,MO,38.7996,-90.3269,1604.7,1840008586
Glendora,CA,34.1449,-117.8467,1030.9,1840020484
Cathedral City,CA,33.8362,-116.4642,892.7,1840019293
Aliso Viejo,CA,33.5792,-117.7289,2893.2,1840019321
Placentia,CA,33.8807,-117.8553,3024.3,1840020583
Hoffman Estates,IL,42.064,-88.1468,948.4,1840011263
Burien,WA,47.4762,-122.3394,1980.9,1840018420
Dunwoody,GA,33.9418,-84.3122,1525.3,1840022929
Palm Desert,CA,33.7378,-116.3695,739.6,1840020555
Troy,NY,42.7354,-73.6751,1911.2,1840003087
Collierville,TN,35.047,-89.6987,543.1,1840016403
Levittown,PA,40.1533,-74.8531,1917.4,1840005408
Rosemead,CA,34.0689,-118.0823,3818.1,1840020495
Country Club,FL,25.9407,-80.3102,4711.3,1840029029
Enid,OK,36.4063,-97.87,266.1,1840020373
Cuyahoga Falls,OH,41.1641,-81.5207,762.1,1840000795
Mishawaka,IN,41.6742,-86.1666,1094.6,1840014695
Columbus,IN,39.2093,-85.9183,689.4,1840013714
Summerville,SC,33.0016,-80.1799,871,1840016886
Levittown,NY,40.7241,-73.5125,2879.4,1840005270
Grapevine,TX,32.9343,-97.0742,609.4,1840020697
Covina,CA,34.0903,-117.8818,2783.5,1840019241
Milford city ,CT,41.2255,-73.0625,893,1840028605
Draper,UT,40.4957,-111.8605,652.4,1840018747
Lakewood,OH,41.4822,-81.8008,3525.2,1840000608
Catalina Foothills,AZ,32.3046,-110.8838,466.8,1840018110
Delano,CA,35.7662,-119.2635,1324.9,1840019151
Lincoln,CA,38.8774,-121.2937,800.8,1840020231
Murray,UT,40.6498,-111.8874,1571.3,1840020159
Mooresville,NC,35.5847,-80.8266,728.6,1840016215
Downers Grove,IL,41.7949,-88.0172,1317.6,1840011404
